,cloudCover,dewPoint,humidity,icon,pressure,temp,visibility,windBearing,windSpeed
1525468500,0.77,52.06,0.68,partly-cloudy-night,1008.21,62.93,6.22,94,3.13
1525468800,0.78,51.89,0.67,partly-cloudy-night,1008.06,63.07,6.22,94,2.7
1525469100,0.79,51.72,0.66,partly-cloudy-night,1007.92,63.22,6.22,93,2.27
1525469400,0.79,51.55,0.65,partly-cloudy-night,1007.78,63.37,6.22,92,1.83
1525469700,0.8,51.38,0.65,partly-cloudy-night,1007.63,63.52,6.22,91,1.4
1525470000,0.81,51.2,0.64,partly-cloudy-night,1007.49,63.67,6.22,89,0.97
1525470300,0.82,51.01,0.63,partly-cloudy-night,1007.34,63.82,6.22,83,0.54
1525470600,0.82,50.82,0.62,partly-cloudy-night,1007.2,63.96,6.22,42,0.15
1525470900,0.83,50.63,0.62,partly-cloudy-night,1007.05,64.11,6.22,296,0.37
1525471200,0.84,50.44,0.61,partly-cloudy-night,1006.91,64.26,6.22,286,0.79
1525471500,0.83,50.36,0.61,partly-cloudy-night,1006.99,64.11,6.22,276,1.03
1525471800,0.82,50.28,0.61,partly-cloudy-night,1007.07,63.96,6.22,270,1.28
1525472100,0.82,50.2,0.61,partly-cloudy-night,1007.16,63.81,6.22,266,1.55
1525472400,0.81,50.11,0.61,partly-cloudy-night,1007.24,63.66,6.22,263,1.82
1525472700,0.8,50.03,0.61,partly-cloudy-night,1007.32,63.51,6.22,261,2.09
1525473000,0.79,49.95,0.62,partly-cloudy-night,1007.41,63.36,6.22,260,2.37
1525473300,0.79,49.87,0.62,partly-cloudy-night,1007.49,63.21,6.22,259,2.65
1525473600,0.78,49.79,0.62,partly-cloudy-night,1007.57,63.06,6.22,258,2.92
1525473900,0.77,49.7,0.62,partly-cloudy-night,1007.65,62.91,6.22,257,3.2
1525474200,0.76,49.62,0.62,partly-cloudy-night,1007.74,62.76,6.22,256,3.48
1525474500,0.76,49.54,0.62,partly-cloudy-night,1007.82,62.61,6.22,255,3.76
1525474800,0.75,49.46,0.62,partly-cloudy-night,1007.9,62.46,6.22,255,4.04
1525475100,0.73,49.48,0.63,partly-cloudy-night,1007.99,62.44,6.22,257,3.98
1525475400,0.72,49.5,0.63,partly-cloudy-night,1008.08,62.42,6.22,260,3.92
1525475700,0.7,49.52,0.63,partly-cloudy-night,1008.17,62.4,6.22,262,3.87
1525476000,0.69,49.55,0.63,partly-cloudy-night,1008.25,62.38,6.22,265,3.83
1525476300,0.67,49.57,0.63,partly-cloudy-night,1008.34,62.36,6.22,267,3.8
1525476600,0.66,49.59,0.63,partly-cloudy-night,1008.43,62.34,6.22,270,3.77
1525476900,0.64,49.61,0.63,partly-cloudy-night,1008.52,62.32,6.22,272,3.75
1525477200,0.62,49.63,0.63,partly-cloudy-night,1008.61,62.3,6.22,275,3.74
1525477500,0.61,49.66,0.63,partly-cloudy-night,1008.69,62.28,6.22,278,3.74
1525477800,0.59,49.68,0.63,partly-cloudy-night,1008.78,62.26,6.22,280,3.74
1525478100,0.58,49.7,0.64,partly-cloudy-night,1008.87,62.24,6.22,283,3.76
1525478400,0.56,49.72,0.64,partly-cloudy-night,1008.96,62.22,6.22,285,3.78
1525478700,0.55,49.75,0.64,partly-cloudy-night,1008.89,62.17,6.22,282,3.51
1525479000,0.55,49.77,0.64,partly-cloudy-night,1008.83,62.11,6.22,278,3.27
1525479300,0.54,49.79,0.64,partly-cloudy-night,1008.77,62.06,6.22,273,3.04
1525479600,0.53,49.81,0.64,partly-cloudy-night,1008.7,62.01,6.22,268,2.84
1525479900,0.53,49.84,0.64,partly-cloudy-night,1008.64,61.96,6.22,262,2.66
1525480200,0.52,49.86,0.65,partly-cloudy-night,1008.57,61.9,6.22,255,2.52
1525480500,0.51,49.88,0.65,partly-cloudy-night,1008.51,61.85,6.22,247,2.42
1525480800,0.51,49.9,0.65,partly-cloudy-night,1008.45,61.8,6.22,239,2.37
1525481100,0.5,49.92,0.65,partly-cloudy-night,1008.38,61.75,6.22,231,2.37
1525481400,0.49,49.94,0.65,partly-cloudy-night,1008.32,61.69,6.22,222,2.41
1525481700,0.49,49.97,0.66,partly-cloudy-night,1008.26,61.64,6.22,215,2.5
1525482000,0.48,49.99,0.66,partly-cloudy-night,1008.19,61.59,6.22,208,2.64
1525482300,0.47,50.18,0.67,partly-cloudy-night,1008.14,61.29,6.22,202,2.36
1525482600,0.47,50.36,0.68,partly-cloudy-night,1008.09,60.99,6.22,196,2.11
1525482900,0.46,50.54,0.69,partly-cloudy-night,1008.04,60.69,6.22,187,1.9
1525483200,0.45,50.71,0.7,partly-cloudy-night,1007.99,60.39,6.22,177,1.74
1525483500,0.44,50.87,0.72,partly-cloudy-night,1007.95,60.09,6.22,165,1.64
1525483800,0.44,51.02,0.73,partly-cloudy-night,1007.9,59.79,6.22,153,1.62
1525484100,0.43,51.17,0.74,partly-cloudy-night,1007.85,59.49,6.22,140,1.67
1525484400,0.42,51.3,0.75,partly-cloudy-night,1007.8,59.19,6.22,129,1.8
1525484700,0.42,51.44,0.76,partly-cloudy-night,1007.75,58.89,6.22,120,1.99
1525485000,0.41,51.56,0.77,partly-cloudy-night,1007.7,58.59,6.22,112,2.22
1525485300,0.4,51.68,0.79,partly-cloudy-night,1007.65,58.29,6.22,106,2.48
1525485600,0.39,51.79,0.8,partly-cloudy-night,1007.6,57.99,6.22,101,2.77
1525485900,0.4,51.67,0.8,partly-cloudy-night,1007.64,57.92,6.22,105,2.79
1525486200,0.41,51.55,0.79,partly-cloudy-night,1007.68,57.86,6.22,109,2.83
1525486500,0.42,51.44,0.79,partly-cloudy-night,1007.72,57.79,6.22,112,2.89
1525486800,0.42,51.32,0.79,partly-cloudy-night,1007.77,57.73,6.22,116,2.95
1525487100,0.43,51.2,0.79,partly-cloudy-night,1007.81,57.66,6.22,119,3.02
1525487400,0.44,51.08,0.79,partly-cloudy-night,1007.85,57.59,6.22,122,3.1
1525487700,0.44,50.96,0.79,partly-cloudy-night,1007.89,57.53,6.22,125,3.2
1525488000,0.45,50.84,0.79,partly-cloudy-night,1007.93,57.46,6.22,128,3.29
1525488300,0.46,50.73,0.78,partly-cloudy-night,1007.97,57.4,6.22,130,3.4
1525488600,0.47,50.61,0.78,partly-cloudy-night,1008.01,57.33,6.22,133,3.52
1525488900,0.47,50.49,0.78,partly-cloudy-day,1008.05,57.26,6.22,135,3.63
1525489200,0.48,50.37,0.78,partly-cloudy-day,1008.1,57.2,6.22,137,3.76
1525489500,0.47,50.4,0.77,partly-cloudy-day,1008.06,57.55,6.22,136,3.73
1525489800,0.47,50.43,0.76,partly-cloudy-day,1008.03,57.9,6.22,135,3.7
1525490100,0.46,50.45,0.75,partly-cloudy-day,1008.0,58.25,6.22,133,3.68
1525490400,0.45,50.47,0.74,partly-cloudy-day,1007.96,58.6,6.22,132,3.65
1525490700,0.44,50.48,0.73,partly-cloudy-day,1007.93,58.95,6.22,131,3.63
1525491000,0.44,50.49,0.73,partly-cloudy-day,1007.9,59.3,6.22,129,3.61
1525491300,0.43,50.5,0.72,partly-cloudy-day,1007.87,59.65,6.22,128,3.59
1525491600,0.42,50.5,0.71,partly-cloudy-day,1007.83,60.0,6.22,127,3.58
1525491900,0.42,50.49,0.7,partly-cloudy-day,1007.8,60.34,6.22,125,3.56
1525492200,0.41,50.48,0.69,partly-cloudy-day,1007.77,60.69,6.22,124,3.55
1525492500,0.4,50.47,0.68,partly-cloudy-day,1007.73,61.04,6.22,122,3.54
1525492800,0.39,50.45,0.67,partly-cloudy-day,1007.7,61.39,6.22,121,3.53
1525493100,0.4,50.45,0.67,partly-cloudy-day,1007.67,61.71,6.22,119,3.66
1525493400,0.41,50.44,0.66,partly-cloudy-day,1007.64,62.03,6.22,118,3.78
1525493700,0.42,50.43,0.65,partly-cloudy-day,1007.6,62.34,6.22,117,3.91
1525494000,0.42,50.42,0.64,partly-cloudy-day,1007.57,62.66,6.22,116,4.04
1525494300,0.43,50.4,0.64,partly-cloudy-day,1007.54,62.98,6.22,115,4.17
1525494600,0.44,50.38,0.63,partly-cloudy-day,1007.5,63.3,6.22,114,4.31
1525494900,0.44,50.36,0.62,partly-cloudy-day,1007.47,63.61,6.22,113,4.44
1525495200,0.45,50.33,0.61,partly-cloudy-day,1007.44,63.93,6.22,112,4.58
1525495500,0.46,50.29,0.61,partly-cloudy-day,1007.41,64.25,6.22,111,4.71
1525495800,0.47,50.25,0.6,partly-cloudy-day,1007.37,64.56,6.22,110,4.85
1525496100,0.47,50.21,0.59,partly-cloudy-day,1007.34,64.88,6.22,109,4.99
1525496400,0.48,50.16,0.58,partly-cloudy-day,1007.31,65.2,6.22,109,5.13
1525496700,0.49,50.08,0.58,partly-cloudy-day,1007.36,65.3,6.22,108,5.04
1525497000,0.49,49.99,0.57,partly-cloudy-day,1007.41,65.41,6.22,107,4.96
1525497300,0.5,49.91,0.57,partly-cloudy-day,1007.46,65.51,6.22,106,4.89
1525497600,0.51,49.82,0.57,partly-cloudy-day,1007.5,65.61,6.22,105,4.81
1525497900,0.51,49.73,0.56,partly-cloudy-day,1007.55,65.72,6.22,104,4.73
1525498200,0.52,49.65,0.56,partly-cloudy-day,1007.6,65.82,6.22,103,4.66
1525498500,0.53,49.56,0.56,partly-cloudy-day,1007.65,65.93,6.22,102,4.59
1525498800,0.53,49.46,0.55,partly-cloudy-day,1007.7,66.03,6.22,101,4.51
1525499100,0.54,49.37,0.55,partly-cloudy-day,1007.75,66.14,6.22,99,4.45
1525499400,0.55,49.28,0.54,partly-cloudy-day,1007.8,66.24,6.22,98,4.38
1525499700,0.55,49.18,0.54,partly-cloudy-day,1007.85,66.34,6.22,97,4.31
1525500000,0.56,49.09,0.54,partly-cloudy-day,1007.9,66.45,6.22,96,4.25
1525500300,0.56,49.1,0.53,partly-cloudy-day,1007.83,66.94,6.22,94,4.22
1525500600,0.56,49.11,0.52,partly-cloudy-day,1007.77,67.44,6.22,93,4.19
1525500900,0.56,49.11,0.51,partly-cloudy-day,1007.7,67.93,6.22,92,4.16
1525501200,0.56,49.1,0.5,partly-cloudy-day,1007.63,68.42,6.22,90,4.13
1525501500,0.56,49.09,0.49,partly-cloudy-day,1007.57,68.92,6.22,89,4.11
1525501800,0.57,49.06,0.48,partly-cloudy-day,1007.5,69.41,6.22,87,4.09
1525502100,0.57,49.02,0.47,partly-cloudy-day,1007.43,69.91,6.22,86,4.07
1525502400,0.57,48.98,0.47,partly-cloudy-day,1007.36,70.4,6.22,84,4.06
1525502700,0.57,48.92,0.46,partly-cloudy-day,1007.3,70.89,6.22,83,4.04
1525503000,0.57,48.85,0.45,partly-cloudy-day,1007.23,71.39,6.22,81,4.04
1525503300,0.57,48.77,0.44,partly-cloudy-day,1007.16,71.88,6.22,79,4.03
1525503600,0.57,48.68,0.43,partly-cloudy-day,1007.1,72.38,6.22,78,4.03
1525503900,0.57,48.61,0.43,partly-cloudy-day,1007.05,72.57,6.22,75,3.87
1525504200,0.57,48.54,0.42,partly-cloudy-day,1007.01,72.76,6.22,72,3.73
1525504500,0.57,48.47,0.42,partly-cloudy-day,1006.97,72.95,6.22,69,3.6
1525504800,0.57,48.39,0.42,partly-cloudy-day,1006.93,73.14,6.22,66,3.47
1525505100,0.57,48.31,0.41,partly-cloudy-day,1006.89,73.34,6.22,63,3.36
1525505400,0.57,48.23,0.41,partly-cloudy-day,1006.85,73.53,6.22,59,3.26
1525505700,0.57,48.14,0.4,partly-cloudy-day,1006.8,73.72,6.22,55,3.18
1525506000,0.57,48.06,0.4,partly-cloudy-day,1006.76,73.91,6.22,51,3.11
1525506300,0.57,47.97,0.4,partly-cloudy-day,1006.72,74.1,6.22,46,3.06
1525506600,0.57,47.88,0.39,partly-cloudy-day,1006.68,74.3,6.22,42,3.03
1525506900,0.57,47.78,0.39,partly-cloudy-day,1006.64,74.49,6.22,38,3.02
1525507200,0.57,47.68,0.38,partly-cloudy-day,1006.6,74.68,6.22,33,3.02
1525507500,0.58,47.61,0.38,partly-cloudy-day,1006.63,74.87,6.22,37,2.77
1525507800,0.59,47.54,0.38,partly-cloudy-day,1006.67,75.05,6.22,41,2.52
1525508100,0.6,47.46,0.37,partly-cloudy-day,1006.71,75.24,6.22,46,2.3
1525508400,0.61,47.38,0.37,partly-cloudy-day,1006.75,75.42,6.22,52,2.09
1525508700,0.62,47.29,0.37,partly-cloudy-day,1006.79,75.61,6.22,59,1.92
1525509000,0.63,47.21,0.36,partly-cloudy-day,1006.82,75.79,6.22,67,1.78
1525509300,0.64,47.12,0.36,partly-cloudy-day,1006.86,75.98,6.22,77,1.68
1525509600,0.65,47.03,0.36,partly-cloudy-day,1006.9,76.16,6.22,88,1.64
1525509900,0.66,46.94,0.35,partly-cloudy-day,1006.94,76.35,6.22,98,1.65
1525510200,0.67,46.84,0.35,partly-cloudy-day,1006.98,76.53,6.22,109,1.73
1525510500,0.68,46.75,0.35,partly-cloudy-day,1007.02,76.72,6.22,118,1.85
1525510800,0.69,46.65,0.34,partly-cloudy-day,1007.05,76.9,6.22,125,2.01
1525511100,0.7,46.71,0.35,partly-cloudy-day,1007.0,76.78,6.22,133,2.07
1525511400,0.71,46.77,0.35,partly-cloudy-day,1006.94,76.65,6.22,140,2.17
1525511700,0.72,46.83,0.35,partly-cloudy-day,1006.89,76.53,6.22,147,2.29
1525512000,0.73,46.89,0.35,partly-cloudy-day,1006.84,76.4,6.22,152,2.45
1525512300,0.74,46.95,0.35,partly-cloudy-day,1006.78,76.28,6.22,157,2.62
1525512600,0.75,47.01,0.36,partly-cloudy-day,1006.73,76.16,6.22,162,2.81
1525512900,0.76,47.07,0.36,partly-cloudy-day,1006.67,76.03,6.22,165,3.02
1525513200,0.77,47.12,0.36,partly-cloudy-day,1006.62,75.91,6.22,169,3.24
1525513500,0.78,47.18,0.36,partly-cloudy-day,1006.56,75.78,6.22,172,3.46
1525513800,0.79,47.23,0.37,partly-cloudy-day,1006.51,75.66,6.22,174,3.7
1525514100,0.8,47.28,0.37,partly-cloudy-day,1006.45,75.54,6.22,176,3.94
1525514400,0.81,47.33,0.37,partly-cloudy-day,1006.4,75.41,6.22,178,4.18
1525514700,0.81,47.73,0.38,partly-cloudy-day,1006.41,74.87,6.22,177,3.61
1525515000,0.81,48.1,0.4,partly-cloudy-day,1006.42,74.34,6.22,176,3.04
1525515300,0.81,48.44,0.41,partly-cloudy-day,1006.42,73.8,6.22,174,2.47
1525515600,0.81,48.76,0.42,partly-cloudy-day,1006.43,73.27,6.22,171,1.9
1525515900,0.81,49.05,0.43,partly-cloudy-day,1006.44,72.73,6.22,165,1.35
1525516200,0.81,49.33,0.44,partly-cloudy-day,1006.45,72.19,6.22,151,0.83
1525516500,0.81,49.58,0.46,partly-cloudy-day,1006.46,71.66,6.22,109,0.47
1525516800,0.81,49.8,0.47,partly-cloudy-day,1006.47,71.12,6.22,49,0.65
1525517100,0.81,50.01,0.48,partly-cloudy-day,1006.48,70.58,6.22,28,1.13
1525517400,0.81,50.21,0.49,partly-cloudy-day,1006.49,70.05,6.22,20,1.67
1525517700,0.81,50.38,0.51,partly-cloudy-day,1006.5,69.51,6.22,16,2.23
1525518000,0.81,50.53,0.52,partly-cloudy-day,1006.5,68.97,6.22,14,2.8
1525518300,0.81,50.63,0.52,partly-cloudy-day,1006.5,69.01,6.22,10,2.81
1525518600,0.8,50.73,0.52,partly-cloudy-day,1006.5,69.05,6.21,7,2.83
1525518900,0.8,50.83,0.52,partly-cloudy-day,1006.5,69.09,6.21,3,2.86
1525519200,0.79,50.93,0.52,partly-cloudy-day,1006.5,69.13,6.21,0,2.9
1525519500,0.79,51.03,0.52,partly-cloudy-day,1006.5,69.17,6.21,356,2.95
1525519800,0.78,51.13,0.53,partly-cloudy-day,1006.5,69.21,6.21,353,3.01
1525520100,0.78,51.23,0.53,partly-cloudy-day,1006.5,69.25,6.21,350,3.08
1525520400,0.77,51.33,0.53,partly-cloudy-day,1006.5,69.29,6.21,347,3.16
1525520700,0.77,51.42,0.53,partly-cloudy-day,1006.5,69.33,6.21,345,3.24
1525521000,0.76,51.52,0.53,partly-cloudy-day,1006.5,69.37,6.21,342,3.34
1525521300,0.76,51.62,0.53,partly-cloudy-day,1006.5,69.4,6.21,340,3.44
1525521600,0.75,51.72,0.53,partly-cloudy-day,1006.5,69.44,6.21,337,3.54
1525521900,0.75,51.55,0.53,partly-cloudy-day,1006.41,69.61,6.21,339,3.91
1525522200,0.75,51.39,0.52,partly-cloudy-day,1006.32,69.77,6.21,341,4.29
1525522500,0.75,51.22,0.51,partly-cloudy-day,1006.23,69.94,6.21,342,4.67
1525522800,0.75,51.04,0.51,partly-cloudy-day,1006.14,70.1,6.21,343,5.05
1525523100,0.75,50.86,0.5,partly-cloudy-day,1006.04,70.26,6.21,344,5.43
1525523400,0.75,50.68,0.5,partly-cloudy-day,1005.95,70.43,6.21,345,5.81
1525523700,0.75,50.49,0.49,partly-cloudy-day,1005.86,70.59,6.21,345,6.2
1525524000,0.75,50.3,0.48,partly-cloudy-day,1005.77,70.76,6.21,346,6.58
1525524300,0.75,50.1,0.48,partly-cloudy-day,1005.68,70.92,6.21,346,6.97
1525524600,0.75,49.9,0.47,partly-cloudy-day,1005.58,71.09,6.21,347,7.36
1525524900,0.75,49.7,0.47,partly-cloudy-day,1005.49,71.25,6.22,347,7.74
1525525200,0.75,49.49,0.46,partly-cloudy-day,1005.4,71.41,6.22,348,8.13
1525525500,0.75,49.46,0.46,partly-cloudy-day,1005.56,71.31,6.22,352,7.14
1525525800,0.75,49.43,0.46,partly-cloudy-day,1005.72,71.2,6.22,358,6.2
1525526100,0.75,49.39,0.46,partly-cloudy-day,1005.88,71.1,6.22,5,5.35
1525526400,0.75,49.36,0.46,partly-cloudy-day,1006.04,71.0,6.22,15,4.62
1525526700,0.75,49.33,0.46,partly-cloudy-day,1006.19,70.89,6.22,29,4.09
1525527000,0.75,49.3,0.47,partly-cloudy-day,1006.35,70.79,6.22,45,3.84
1525527300,0.75,49.27,0.47,partly-cloudy-day,1006.51,70.68,6.22,62,3.92
1525527600,0.75,49.24,0.47,partly-cloudy-day,1006.67,70.58,6.22,77,4.32
1525527900,0.75,49.21,0.47,partly-cloudy-day,1006.83,70.47,6.22,89,4.95
1525528200,0.75,49.18,0.47,partly-cloudy-day,1006.99,70.37,6.22,98,5.74
1525528500,0.75,49.14,0.47,partly-cloudy-day,1007.15,70.26,6.22,104,6.64
1525528800,0.75,49.11,0.47,partly-cloudy-day,1007.31,70.16,6.22,109,7.6
1525529100,0.76,49.42,0.48,partly-cloudy-day,1007.35,69.87,6.22,104,7.37
1525529400,0.77,49.72,0.49,partly-cloudy-day,1007.4,69.58,6.21,98,7.2
1525529700,0.78,50.01,0.5,partly-cloudy-day,1007.44,69.29,6.21,93,7.1
1525530000,0.78,50.29,0.51,partly-cloudy-day,1007.49,69.0,6.21,87,7.08
1525530300,0.79,50.55,0.52,partly-cloudy-day,1007.53,68.71,6.21,81,7.13
1525530600,0.8,50.81,0.53,partly-cloudy-day,1007.58,68.42,6.21,75,7.26
1525530900,0.81,51.06,0.54,partly-cloudy-day,1007.63,68.13,6.21,70,7.45
1525531200,0.82,51.29,0.55,partly-cloudy-day,1007.67,67.84,6.21,64,7.71
1525531500,0.83,51.52,0.56,partly-cloudy-day,1007.72,67.55,6.21,60,8.03
1525531800,0.84,51.74,0.57,partly-cloudy-day,1007.76,67.26,6.21,55,8.41
1525532100,0.85,51.95,0.59,partly-cloudy-day,1007.81,66.97,6.21,51,8.82
1525532400,0.85,52.15,0.6,partly-cloudy-day,1007.85,66.69,6.21,48,9.28
1525532700,0.85,52.17,0.6,partly-cloudy-day,1007.86,66.54,6.21,49,9.57
1525533000,0.84,52.19,0.6,partly-cloudy-day,1007.86,66.39,6.21,50,9.86
1525533300,0.83,52.22,0.61,partly-cloudy-day,1007.87,66.24,6.21,51,10.15
1525533600,0.82,52.24,0.61,partly-cloudy-day,1007.87,66.09,6.21,52,10.45
1525533900,0.81,52.26,0.61,partly-cloudy-day,1007.87,65.94,6.21,53,10.76
1525534200,0.8,52.28,0.62,partly-cloudy-day,1007.88,65.79,6.21,54,11.06
1525534500,0.79,52.29,0.62,partly-cloudy-day,1007.88,65.64,6.21,55,11.37
1525534800,0.78,52.31,0.62,partly-cloudy-day,1007.89,65.49,6.21,56,11.68
1525535100,0.78,52.33,0.63,partly-cloudy-day,1007.89,65.34,6.21,57,12.0
1525535400,0.77,52.34,0.63,partly-cloudy-day,1007.89,65.19,6.21,57,12.31
1525535700,0.76,52.35,0.64,partly-cloudy-day,1007.9,65.04,6.22,58,12.63
1525536000,0.75,52.37,0.64,partly-cloudy-day,1007.9,64.89,6.22,59,12.95
1525536300,0.76,52.2,0.64,partly-cloudy-day,1007.86,64.74,6.22,60,12.4
1525536600,0.76,52.03,0.64,partly-cloudy-day,1007.82,64.59,6.22,61,11.86
1525536900,0.77,51.86,0.64,partly-cloudy-day,1007.78,64.44,6.22,62,11.32
1525537200,0.78,51.69,0.64,partly-cloudy-day,1007.74,64.3,6.22,63,10.78
1525537500,0.79,51.52,0.64,partly-cloudy-day,1007.7,64.15,6.22,64,10.25
1525537800,0.79,51.34,0.63,partly-cloudy-day,1007.65,64.0,6.22,66,9.73
1525538100,0.8,51.17,0.63,partly-cloudy-day,1007.61,63.85,6.22,67,9.21
1525538400,0.81,51.0,0.63,partly-cloudy-day,1007.57,63.7,6.22,69,8.7
1525538700,0.82,50.83,0.63,partly-cloudy-night,1007.53,63.55,6.22,71,8.2
1525539000,0.82,50.66,0.63,partly-cloudy-night,1007.49,63.4,6.22,73,7.72
1525539300,0.83,50.49,0.63,partly-cloudy-night,1007.45,63.25,6.22,76,7.24
1525539600,0.84,50.32,0.63,partly-cloudy-night,1007.4,63.1,6.22,79,6.79
1525539900,0.83,50.27,0.63,partly-cloudy-night,1007.47,63.03,6.22,80,6.64
1525540200,0.82,50.21,0.63,partly-cloudy-night,1007.55,62.95,6.22,81,6.5
1525540500,0.82,50.15,0.63,partly-cloudy-night,1007.62,62.88,6.22,83,6.36
1525540800,0.81,50.09,0.63,partly-cloudy-night,1007.69,62.8,6.22,84,6.23
1525541100,0.8,50.04,0.63,partly-cloudy-night,1007.76,62.73,6.22,85,6.1
1525541400,0.79,49.98,0.63,partly-cloudy-night,1007.83,62.65,6.22,87,5.97
1525541700,0.79,49.92,0.63,partly-cloudy-night,1007.9,62.58,6.22,88,5.85
1525542000,0.78,49.86,0.63,partly-cloudy-night,1007.97,62.5,6.22,90,5.73
1525542300,0.77,49.81,0.63,partly-cloudy-night,1008.04,62.43,6.22,92,5.61
1525542600,0.76,49.75,0.63,partly-cloudy-night,1008.11,62.35,6.22,93,5.5
1525542900,0.76,49.69,0.63,partly-cloudy-night,1008.18,62.28,6.22,95,5.4
1525543200,0.75,49.63,0.63,partly-cloudy-night,1008.25,62.2,6.22,97,5.3
1525543500,0.76,49.67,0.64,partly-cloudy-night,1008.22,62.18,6.22,94,5.36
1525543800,0.76,49.71,0.64,partly-cloudy-night,1008.19,62.16,6.22,92,5.44
1525544100,0.77,49.76,0.64,partly-cloudy-night,1008.16,62.13,6.22,89,5.52
1525544400,0.78,49.8,0.64,partly-cloudy-night,1008.13,62.11,6.22,86,5.62
1525544700,0.79,49.84,0.64,partly-cloudy-night,1008.11,62.09,6.22,84,5.73
1525545000,0.79,49.88,0.64,partly-cloudy-night,1008.08,62.06,6.22,82,5.85
1525545300,0.8,49.92,0.64,partly-cloudy-night,1008.05,62.04,6.22,79,5.98
1525545600,0.81,49.96,0.65,partly-cloudy-night,1008.02,62.02,6.22,77,6.11
1525545900,0.82,50.0,0.65,partly-cloudy-night,1007.99,62.0,6.22,75,6.26
1525546200,0.82,50.04,0.65,partly-cloudy-night,1007.96,61.97,6.22,73,6.41
1525546500,0.83,50.08,0.65,partly-cloudy-night,1007.93,61.95,6.22,71,6.57
1525546800,0.84,50.12,0.65,partly-cloudy-night,1007.9,61.93,6.22,70,6.74
1525547100,0.84,50.1,0.65,partly-cloudy-night,1007.83,61.92,6.22,69,6.56
1525547400,0.84,50.09,0.65,partly-cloudy-night,1007.75,61.91,6.22,69,6.39
1525547700,0.84,50.08,0.65,partly-cloudy-night,1007.68,61.91,6.22,69,6.22
1525548000,0.84,50.07,0.65,partly-cloudy-night,1007.6,61.9,6.22,68,6.04
1525548300,0.84,50.06,0.65,partly-cloudy-night,1007.53,61.89,6.22,68,5.87
1525548600,0.84,50.05,0.65,partly-cloudy-night,1007.45,61.88,6.22,67,5.7
1525548900,0.84,50.04,0.65,partly-cloudy-night,1007.38,61.88,6.22,67,5.53
1525549200,0.84,50.03,0.65,partly-cloudy-night,1007.3,61.87,6.22,67,5.36
1525549500,0.84,50.02,0.65,partly-cloudy-night,1007.23,61.86,6.22,66,5.19
1525549800,0.84,50.01,0.65,partly-cloudy-night,1007.15,61.85,6.22,66,5.01
1525550100,0.84,50.0,0.65,partly-cloudy-night,1007.08,61.85,6.22,65,4.84
1525550400,0.84,49.99,0.65,partly-cloudy-night,1007.0,61.84,6.22,64,4.67
1525550700,0.83,50.21,0.66,partly-cloudy-night,1007.13,61.7,6.21,60,3.83
1525551000,0.82,50.43,0.67,partly-cloudy-night,1007.27,61.55,6.21,54,3.02
1525551300,0.82,50.64,0.68,partly-cloudy-night,1007.4,61.41,6.21,42,2.28
1525551600,0.81,50.85,0.69,partly-cloudy-night,1007.53,61.26,6.21,22,1.71
1525551900,0.8,51.06,0.69,partly-cloudy-night,1007.66,61.12,6.21,351,1.49
1525552200,0.79,51.26,0.7,partly-cloudy-night,1007.8,60.98,6.21,320,1.77
1525552500,0.79,51.46,0.71,partly-cloudy-night,1007.93,60.83,6.21,302,2.39
1525552800,0.78,51.65,0.72,partly-cloudy-night,1008.06,60.69,6.21,291,3.14
1525553100,0.77,51.84,0.73,partly-cloudy-night,1008.19,60.55,6.21,285,3.95
1525553400,0.76,52.03,0.74,partly-cloudy-night,1008.33,60.4,6.21,281,4.8
1525553700,0.76,52.21,0.75,partly-cloudy-night,1008.46,60.26,6.21,278,5.66
1525554000,0.75,52.39,0.76,partly-cloudy-night,1008.59,60.12,6.21,276,6.53
1525554300,0.75,52.45,0.76,partly-cloudy-night,1008.59,60.04,6.21,276,6.25
1525554600,0.76,52.5,0.76,partly-cloudy-night,1008.59,59.96,6.21,276,5.96
1525554900,0.76,52.55,0.77,partly-cloudy-night,1008.59,59.88,6.21,276,5.67
1525555200,0.77,52.61,0.77,partly-cloudy-night,1008.59,59.8,6.21,277,5.39
1525555500,0.77,52.66,0.77,partly-cloudy-night,1008.59,59.72,6.21,277,5.1
1525555800,0.78,52.71,0.78,partly-cloudy-night,1008.59,59.64,6.21,277,4.82
1525556100,0.78,52.76,0.78,partly-cloudy-night,1008.59,59.56,6.21,277,4.53
1525556400,0.78,52.81,0.79,partly-cloudy-night,1008.59,59.48,6.21,277,4.24
1525556700,0.79,52.86,0.79,partly-cloudy-night,1008.59,59.4,6.21,277,3.96
1525557000,0.79,52.91,0.79,partly-cloudy-night,1008.59,59.31,6.21,277,3.67
1525557300,0.8,52.96,0.8,partly-cloudy-night,1008.6,59.23,6.21,278,3.39
1525557600,0.8,53.01,0.8,partly-cloudy-night,1008.6,59.15,6.22,278,3.1
1525557900,0.8,53.02,0.8,partly-cloudy-night,1008.6,59.06,6.22,278,2.84
1525558200,0.81,53.02,0.81,partly-cloudy-night,1008.6,58.96,6.22,277,2.58
1525558500,0.81,53.03,0.81,partly-cloudy-night,1008.6,58.86,6.22,277,2.32
1525558800,0.81,53.04,0.81,partly-cloudy-night,1008.6,58.77,6.22,276,2.06
1525559100,0.82,53.04,0.82,partly-cloudy-night,1008.6,58.67,6.22,276,1.8
